seed,coverage,sharpness
seed_0,0.5393258426966292,89.92157099711255
seed_1,0.550561797752809,87.92098146002604
seed_2,0.5617977528089888,86.88468477186632
seed_3,0.5393258426966292,89.24924246330409
seed_4,0.5617977528089888,88.67069509820476
seed_5,0.550561797752809,86.58153881693029
seed_6,0.5393258426966292,81.71353435705846
seed_7,0.5056179775280899,87.03592492624126
seed_8,0.550561797752809,89.22714802510903
seed_9,0.5280898876404494,85.44430926605219
seed_10,0.5056179775280899,81.46845162432658
seed_11,0.5393258426966292,89.43165390897246
seed_12,0.550561797752809,87.28453310886563
seed_13,0.550561797752809,86.34933709056966
seed_14,0.5730337078651685,86.67749750921197
seed_15,0.5280898876404494,88.90869326567075
seed_16,0.5168539325842697,84.95804230184292
seed_17,0.5393258426966292,83.90852667722194
seed_18,0.5617977528089888,86.11359015096286
seed_19,0.5280898876404494,82.65015839334092
seed_20,0.5280898876404494,85.61962689194387
seed_21,0.5617977528089888,86.9832794330573
seed_22,0.550561797752809,84.04040502072559
seed_23,0.5730337078651685,88.14133521177577
seed_24,0.5730337078651685,87.75928794213517
seed_25,0.5617977528089888,87.15444321809396
seed_26,0.5168539325842697,87.66170504807356
seed_27,0.5842696629213483,87.86151721550152
seed_28,0.5842696629213483,89.88996568611138
seed_29,0.5842696629213483,90.47587496682786
seed_30,0.5955056179775281,88.5127791446878
seed_31,0.5617977528089888,86.71708884333624
seed_32,0.5730337078651685,88.3210693810679
seed_33,0.5730337078651685,88.8673385369831
seed_34,0.5617977528089888,86.64582860396979
seed_35,0.5730337078651685,93.94295348836617
seed_36,0.5393258426966292,87.54889893850566
seed_37,0.550561797752809,85.73296524347916
seed_38,0.5280898876404494,87.24163346406937
seed_39,0.5168539325842697,84.07686778483644
seed_40,0.5842696629213483,86.87156184598736
seed_41,0.5617977528089888,88.80426356952529
seed_42,0.5617977528089888,91.3832177244571
seed_43,0.5280898876404494,84.9919589059473
seed_44,0.6179775280898876,91.01057663366578
seed_45,0.5056179775280899,81.75529074572621
seed_46,0.5168539325842697,85.36576017073004
seed_47,0.5393258426966292,88.05370844871256
seed_48,0.5617977528089888,89.03945016015251
seed_49,0.5168539325842697,85.64302290292665
seed_50,0.5617977528089888,86.91765027100098
seed_51,0.5730337078651685,88.05897420312476
seed_52,0.5280898876404494,86.7494627656472
seed_53,0.5393258426966292,84.92733162144742
seed_54,0.5842696629213483,85.9708485181748
seed_55,0.5280898876404494,86.59363987781016
seed_56,0.5393258426966292,89.59258642475788
seed_57,0.5280898876404494,87.18550837110566
seed_58,0.4943820224719101,82.22565739418546
seed_59,0.5168539325842697,89.16457163256449
seed_60,0.5056179775280899,83.20926412449477
seed_61,0.550561797752809,86.70671749135434
seed_62,0.5842696629213483,87.6462490846493
seed_63,0.5842696629213483,92.14796611707263
seed_64,0.5393258426966292,88.35990692069026
seed_65,0.550561797752809,89.91426930090854
seed_66,0.5730337078651685,88.27009974533836
seed_67,0.5617977528089888,85.02293347906264
seed_68,0.5168539325842697,82.58764712543888
seed_69,0.5617977528089888,88.80359494186165
seed_70,0.5730337078651685,85.44383381637161
seed_71,0.5393258426966292,83.25811576195383
seed_72,0.5617977528089888,85.25243868726506
seed_73,0.5393258426966292,89.38796677902337
seed_74,0.550561797752809,87.25672118099669
seed_75,0.5842696629213483,89.66178916379148
seed_76,0.5393258426966292,85.81730450455258
seed_77,0.5617977528089888,87.54788572692699
seed_78,0.5730337078651685,84.25311604104314
seed_79,0.5393258426966292,84.97163663540108
seed_80,0.550561797752809,86.83060945997573
seed_81,0.550561797752809,85.96554036255597
seed_82,0.5393258426966292,88.07413422465464
seed_83,0.5955056179775281,92.30960875429577
seed_84,0.5168539325842697,81.93550950842132
seed_85,0.550561797752809,86.27410389072372
seed_86,0.5280898876404494,87.11119705533201
seed_87,0.5617977528089888,86.14955958571107
seed_88,0.5730337078651685,90.97592812864546
seed_89,0.5393258426966292,85.44351097590265
seed_90,0.5280898876404494,88.18073567352462
seed_91,0.5617977528089888,89.84740439791688
seed_92,0.5393258426966292,90.49363396654962
seed_93,0.550561797752809,87.62248912947086
seed_94,0.5280898876404494,84.81424330514847
seed_95,0.4943820224719101,88.42956554548296
seed_96,0.5168539325842697,87.21004056658926
seed_97,0.5056179775280899,85.67401713566449
seed_98,0.5617977528089888,85.69145117134997
seed_99,0.5730337078651685,88.46922477109588
seed_100,0.550561797752809,84.62253593769542
seed_101,0.5168539325842697,87.96568422852947
seed_102,0.5056179775280899,87.10242116220115
seed_103,0.550561797752809,87.95988088725079
seed_104,0.550561797752809,88.28389325065228
seed_105,0.4943820224719101,87.08986580561296
seed_106,0.5393258426966292,83.38982346222843
seed_107,0.5280898876404494,84.63325281684183
seed_108,0.5842696629213483,89.3389296870005
seed_109,0.5280898876404494,91.48750885078161
seed_110,0.550561797752809,84.28855836032727
seed_111,0.6179775280898876,93.10223940361927
seed_112,0.5617977528089888,86.85755334318068
seed_113,0.5730337078651685,88.6517843537417
seed_114,0.47191011235955055,80.40242789594102
seed_115,0.550561797752809,87.7653019439284
seed_116,0.550561797752809,90.16113728372659
seed_117,0.5280898876404494,86.04970780737857
seed_118,0.5393258426966292,88.45776708773775
seed_119,0.5168539325842697,84.3972180700493
seed_120,0.5056179775280899,84.81588149889895
seed_121,0.5280898876404494,88.04394268322439
seed_122,0.5393258426966292,86.01538821342398
seed_123,0.5280898876404494,87.605856792277
seed_124,0.5393258426966292,86.53187179284362
seed_125,0.5280898876404494,88.41077300825012
seed_126,0.6067415730337079,86.7573856364671
seed_127,0.5393258426966292,89.01732306370276
seed_128,0.5393258426966292,87.77765453688518
seed_129,0.5280898876404494,86.95683045592718
seed_130,0.4943820224719101,84.20904983579457
seed_131,0.550561797752809,86.63329464486253
seed_132,0.550561797752809,91.9348181556852
