seed,coverage,sharpness
seed_0,0.2606589147286822,0.24428264694110347
seed_1,0.2819767441860465,0.24601809108102043
seed_2,0.2611434108527132,0.25157305538258945
seed_3,0.2810077519379845,0.2574013104256983
seed_4,0.26841085271317827,0.25550528767609665
seed_5,0.2657461240310077,0.2461517736365982
seed_6,0.28415697674418605,0.2648218153723024
seed_7,0.2625968992248062,0.24708851236552043
seed_8,0.27785852713178294,0.2485131244555287
seed_9,0.27301356589147285,0.2483845396374957
seed_10,0.26792635658914726,0.25819085275328524
seed_11,0.2744670542635659,0.26285562995359246
seed_12,0.2710755813953488,0.2586611501153129
seed_13,0.282218992248062,0.25458002555419823
seed_14,0.26405038759689925,0.24838801536824218
seed_15,0.2686531007751938,0.24611624630397336
seed_16,0.2698643410852713,0.24974336737957398
seed_17,0.2565406976744186,0.24456481657798254
seed_18,0.27761627906976744,0.2554620020093488
seed_19,0.2771317829457364,0.24849857614143453
seed_20,0.26695736434108525,0.2510922430222949
seed_21,0.2555717054263566,0.2416801431074852
seed_22,0.2606589147286822,0.24740586985497812
seed_23,0.25920542635658916,0.246233123462139
seed_24,0.25363372093023256,0.24652767644777074
seed_25,0.27882751937984496,0.24975730318555267
seed_26,0.2713178294573643,0.2500086020209986
seed_27,0.2613856589147287,0.2446185130985026
seed_28,0.26792635658914726,0.24861578556885766
seed_29,0.26816860465116277,0.2544506283326317
seed_30,0.28294573643410853,0.25772609689683895
seed_31,0.282703488372093,0.25406351471908795
seed_32,0.2715600775193798,0.24823769125526687
seed_33,0.2751937984496124,0.254346650079931
seed_34,0.2810077519379845,0.25706881370592655
seed_35,0.2715600775193798,0.25534290787432773
seed_36,0.27301356589147285,0.2495992905167798
seed_37,0.26405038759689925,0.24874025712263012
seed_38,0.27882751937984496,0.2473241624961051
seed_39,0.27301356589147285,0.24545800703536153
seed_40,0.25896317829457366,0.24992311212040053
seed_41,0.27204457364341084,0.2553012860436912
seed_42,0.28512596899224807,0.25874880225406416
seed_43,0.2553294573643411,0.24097700602786853
seed_44,0.250484496124031,0.23791988798502003
seed_45,0.2657461240310077,0.25174190676206815
seed_46,0.2756782945736434,0.247598926500207
seed_47,0.26453488372093026,0.255750831869792
seed_48,0.26695736434108525,0.2491340965901767
seed_49,0.2810077519379845,0.25617693844356737
seed_50,0.2710755813953488,0.2427670770690883
seed_51,0.27737403100775193,0.2535606376746618
seed_52,0.2688953488372093,0.255371456648397
seed_53,0.26308139534883723,0.24718239211033885
seed_54,0.27204457364341084,0.251226448779351
seed_55,0.2621124031007752,0.24949316334672705
seed_56,0.26671511627906974,0.24884412646714033
seed_57,0.2705910852713178,0.26143738514869497
seed_58,0.2625968992248062,0.24537692247338114
seed_59,0.26719961240310075,0.2467618157419786
seed_60,0.27955426356589147,0.25177206667736085
seed_61,0.2705910852713178,0.24885001760923217
seed_62,0.2771317829457364,0.2532697532692995
seed_63,0.26308139534883723,0.2459200754980168
seed_64,0.26501937984496127,0.24423915244410893
seed_65,0.26598837209302323,0.250242104351389
seed_66,0.2562984496124031,0.25431943105041865
seed_67,0.2570251937984496,0.23750576382517938
seed_68,0.280281007751938,0.26816352152986095
seed_69,0.27301356589147285,0.252425761186677
seed_70,0.26841085271317827,0.2542062311278204
seed_71,0.2621124031007752,0.24420678407463856
seed_72,0.25920542635658916,0.24942336607035404
seed_73,0.26623062015503873,0.24018071094324206
seed_74,0.2604166666666667,0.24729073444785046
seed_75,0.27398255813953487,0.25037166971223296
seed_76,0.2708333333333333,0.25078139531489513
seed_77,0.26598837209302323,0.25272892396212
seed_78,0.25339147286821706,0.23664540751793517
seed_79,0.27252906976744184,0.2501415623923199
seed_80,0.27325581395348836,0.25405865573429254
seed_81,0.27785852713178294,0.2537342434949602
seed_82,0.26695736434108525,0.24279542818888725
seed_83,0.2550872093023256,0.24071494628673237
seed_84,0.2768895348837209,0.2583833309335989
seed_85,0.2756782945736434,0.2522942766413891
seed_86,0.2742248062015504,0.2513508504458613
seed_87,0.25920542635658916,0.25275710564447135
seed_88,0.26477713178294576,0.2452842061544512
seed_89,0.2928779069767442,0.25644632612933854
seed_90,0.2698643410852713,0.254644166464543
seed_91,0.24903100775193798,0.24439984845268745
seed_92,0.27349806201550386,0.24935554044631983
seed_93,0.26380813953488375,0.2500565819004304
seed_94,0.2621124031007752,0.2480433156963112
seed_95,0.2550872093023256,0.2449757730931364
seed_96,0.26598837209302323,0.25120313995182497
seed_97,0.2749515503875969,0.2520125566848275
seed_98,0.2693798449612403,0.24742617481116133
seed_99,0.2655038759689923,0.24819089877571995
seed_100,0.27810077519379844,0.25595636588309983
seed_101,0.26429263565891475,0.24294679014877618
seed_102,0.279796511627907,0.2523125275211384
seed_103,0.27277131782945735,0.26150847908842895
seed_104,0.2715600775193798,0.25013712354001116
seed_105,0.28367248062015504,0.25241765618990386
seed_106,0.26405038759689925,0.24492982477061145
seed_107,0.27180232558139533,0.25173406318831887
seed_108,0.27349806201550386,0.25304695433158186
seed_109,0.25387596899224807,0.24128653722099974
seed_110,0.2562984496124031,0.2481507455757651
seed_111,0.25920542635658916,0.24539203296645326
seed_112,0.2710755813953488,0.24987559764523037
seed_113,0.2698643410852713,0.25075052325760816
seed_114,0.27180232558139533,0.24933206744768652
seed_115,0.25775193798449614,0.2486931533882846
seed_116,0.26671511627906974,0.24920598397326799
seed_117,0.2606589147286822,0.24863888159575986
seed_118,0.2708333333333333,0.25226670244769694
seed_119,0.2502422480620155,0.24112553506712264
seed_120,0.28391472868217055,0.25487167852246384
seed_121,0.26453488372093026,0.25091486633180893
seed_122,0.26283914728682173,0.25292094339087356
seed_123,0.2705910852713178,0.2488587618523785
seed_124,0.2560562015503876,0.2422984095658552
seed_125,0.2686531007751938,0.2487507975220633
seed_126,0.26501937984496127,0.2464749714001678
seed_127,0.26356589147286824,0.2542674678874616
seed_128,0.27810077519379844,0.2538297054997365
seed_129,0.26695736434108525,0.24884870545458102
seed_130,0.25944767441860467,0.24528821305455228
seed_131,0.2618701550387597,0.2493161218173627
seed_132,0.2601744186046512,0.24626551169351407
seed_133,0.25387596899224807,0.2396793415308673
seed_134,0.2764050387596899,0.25578087157102636
seed_135,0.2546027131782946,0.2412225986779305
seed_136,0.26695736434108525,0.2441620242272206
seed_137,0.2606589147286822,0.24537911481243305
seed_138,0.25799418604651164,0.2452823691170444
seed_139,0.27858527131782945,0.2616185978757321
seed_140,0.2742248062015504,0.24754249166554307
seed_141,0.2606589147286822,0.250492508624561
seed_142,0.2604166666666667,0.24164110118434207
seed_143,0.26332364341085274,0.2493334607599799
seed_144,0.25339147286821706,0.23811735401145517
seed_145,0.26623062015503873,0.24428234121095743
seed_146,0.251453488372093,0.2417067228654538
seed_147,0.25775193798449614,0.23980564976779747
seed_148,0.26816860465116277,0.24766602822737283
seed_149,0.26332364341085274,0.24078895165392336
seed_150,0.2705910852713178,0.25246301118415004
seed_151,0.27349806201550386,0.2553679282677414
seed_152,0.27834302325581395,0.25129647297312924
seed_153,0.2686531007751938,0.2517435680140087
seed_154,0.26695736434108525,0.25200983176783825
seed_155,0.2625968992248062,0.24710597226880943
seed_156,0.27906976744186046,0.24996866909558113
seed_157,0.27277131782945735,0.2522017182419787
seed_158,0.26671511627906974,0.2549988189334213
seed_159,0.2691375968992248,0.24957544459823483
seed_160,0.2771317829457364,0.25202221281290293
seed_161,0.2744670542635659,0.25503686926495317
seed_162,0.26744186046511625,0.24622060692299047
seed_163,0.2655038759689923,0.2493841085353485
seed_164,0.2761627906976744,0.25080301064774285
seed_165,0.2756782945736434,0.25996962589130435
seed_166,0.26477713178294576,0.2502425716349476
seed_167,0.2492732558139535,0.23971595794223932
seed_168,0.25339147286821706,0.24324707645905264
