seed,train,test
seed_53,0.03612605819217951,58.75056384174533
seed_54,0.027758859929293646,62.158631781668305
seed_55,0.0447452583485194,61.48211011766038
seed_56,0.02226976330066717,58.38376733606851
seed_57,0.02824640667736725,58.99500145016462
seed_58,0.03034180710624897,64.5424315413866
seed_59,0.03606297728706273,58.93054026016384
seed_60,0.03018841334046756,60.60143587572205
seed_61,0.038836511657551365,58.7666321287691
seed_62,0.034303282170994584,64.99588333459165
seed_63,0.04699364918704656,58.01520448914167
seed_64,0.045250822276239826,58.87492769838965
seed_65,0.025912304203898635,64.04595651417108
seed_66,0.024763693259483598,61.82975744344108
seed_67,0.01777855544216459,55.57871452959929
seed_68,0.02439146255014622,57.50251460937978
seed_69,0.031266999316656045,61.0792632079612
seed_70,0.053801275864268444,58.124190713881276
seed_71,0.036885410205652655,58.35671823376315
seed_72,0.06615925693250255,60.09784140155551
seed_73,0.028332569107620692,59.95060003195487
seed_74,0.030979275984994722,60.73652337438456
seed_75,0.03732015066950614,59.48748277844668
seed_76,0.04853321306363984,58.37549570918812
seed_77,0.03416179944389791,58.00970885898922
seed_78,0.035758276203912955,57.72159904289514
seed_79,0.03678091024228652,62.25376796590905
seed_80,0.018768285095938746,59.69475515342463
seed_81,0.03194598046845563,60.25073643757619
seed_82,0.058509964605825464,62.81490649138841
seed_83,0.03604498964645005,57.5900541645103
seed_84,0.036015828732062244,57.39167805617975
seed_85,0.02185634305636762,61.53093946786265
seed_86,0.02134579566644137,57.294599816557714
seed_87,0.04704523869222226,58.41975549692989
seed_88,0.03118212636203436,59.317479149082324
seed_89,0.02725946550241879,54.851048979359945
seed_90,0.0282985253176423,63.698792562764574
seed_91,0.037738254110158125,59.016331139077224
seed_92,0.023734928150776515,67.2317481329481
seed_93,0.03459149278998348,63.52035540851982
seed_94,0.03868944585177423,62.88622655955168
seed_95,0.022076230932567175,60.17509829717968
seed_96,0.02703478445148619,61.13262187763794
seed_97,0.027120609536651543,60.69291278143644
seed_98,0.049371167294628863,61.177075234288395
seed_99,0.029400303171405302,60.13168593664726
seed_100,0.022386578046030527,60.44533913564073
seed_101,0.028176189743817377,62.48321549402777
seed_102,0.0359937531838259,58.405289890248746
seed_103,0.05118525278723074,57.44587850626871
seed_104,0.030686726012697674,55.0892424890745
seed_105,0.031794570397772254,56.68561414461661
seed_106,0.022561928446589184,58.36567922664601
seed_107,0.012100859770567568,55.040065584891245
seed_108,0.025485191854446722,61.732659312434144
seed_109,0.02015820348277815,61.65487877462122
seed_110,0.03848351142889162,60.79519626238657
seed_111,0.038691562744209713,56.11614128547161
seed_112,0.03007540798620628,61.90557244245953
seed_113,0.033296428585540744,62.34336294626217
seed_114,0.028304649606769344,61.47510979218292
seed_115,0.01591468060664347,56.391170755602985
seed_116,0.0356865146576596,55.9947031948947
seed_117,0.05043259930344395,61.156095850183604
seed_118,0.027034486925917735,59.49027537808294
seed_119,0.028712659551160164,60.82516901408008
seed_120,0.018868211535339418,62.67570890796528
seed_121,0.030070893854548964,60.035197107302494
seed_122,0.02240277242945936,59.13309757132478
seed_123,0.04276917191157807,63.136944950258496
seed_124,0.05097277073432501,57.8881603556025
seed_125,0.02595835473152265,61.68029003132561
seed_126,0.061055340964713295,56.82971420283559
seed_127,0.03623238403074279,62.46914318830145
seed_128,0.017575404603607372,58.33442745846391
seed_129,0.029698381129741113,59.585203662645775
seed_130,0.037177384503830666,58.92553910665696
seed_131,0.04601540552360695,59.57490471979953
seed_132,0.0538032588697562,64.06872262704934
seed_133,0.0491051406783651,58.27996335588505
seed_134,0.024857725054694902,59.03089178359134
seed_135,0.018916988446937857,59.58709110786104
seed_136,0.037557590482065174,62.76219852066396
seed_137,0.035010554529982335,57.72389137900123
seed_138,0.032486134750062554,59.27548225011995
seed_139,0.030725780866751203,64.02618358002943
seed_140,0.017027541601968805,60.39218891040005
seed_141,0.03582447776370362,54.38821307469039
seed_142,0.05196769715390392,60.4481935441854
seed_143,0.05744593469527951,57.679118083642045
seed_144,0.0860641932313214,63.45713657686972
seed_145,0.03645989343245602,61.372250751600085
seed_146,0.04008020833001628,60.18142280027204
seed_147,0.03981556683036827,65.47667733469257
seed_148,0.034386044857136325,58.85732550122071
seed_149,0.020771455707263506,62.14144953414129
seed_150,0.01812017826648632,61.644638560413455
seed_151,0.025654464638904726,63.082768175702924
seed_152,0.031081482488382058,55.18402470422675
seed_153,0.04484650692520926,55.92301871165101
seed_154,0.03617391533526638,61.60425620110539
seed_155,0.03139964045844511,55.33511923834725
seed_156,0.023740930970157538,61.886532612383334
seed_157,0.03616113884352164,56.08868974152366
seed_158,0.030235080388325643,61.957988274903194
seed_159,0.03681026520874074,57.16597129648712
seed_160,0.029589304558672397,56.41717376730655
seed_161,0.024069645212706717,62.544292775168245
seed_162,0.045397414562692015,61.00166022447342
seed_163,0.02392479930512738,57.97475524757545
seed_164,0.060570046042392627,56.28114682863729
seed_165,0.03613652633527942,66.70116127784098
seed_166,0.03522033107981722,56.646024198091176
seed_167,0.02706358753401593,62.022231245384354
seed_168,0.06289811899365605,58.99940951567277
seed_169,0.025849711750878714,58.072030165624625
seed_170,0.018468571836152928,60.93664422085835
seed_171,0.032192309888499526,55.97506218159805
seed_172,0.0439581995842745,58.56801015717952
seed_173,0.047017491589970324,59.360027894262394
seed_174,0.020179737453476225,57.5197684442106
seed_175,0.025775232216661916,57.47791121685188
seed_176,0.04168605131184858,58.74550719163856
seed_177,0.03365175259160233,59.45066004192793
seed_178,0.038214003956472335,62.2727400281039
seed_179,0.021991572165451678,58.7327757471878
seed_180,0.014219168342026607,60.31461311842186
seed_181,0.030951429449894007,58.49498558688678
seed_182,0.05557900490867609,64.17295682069843
seed_183,0.024520214604118074,58.380795863963066
seed_184,0.04629231412634353,58.77464173149133
seed_185,0.06642470593509173,61.41559436705539
seed_186,0.02207314925164258,60.34308762646402
seed_187,0.030548903934158888,59.627889608676824
seed_188,0.02977305508081756,62.6417872008351
seed_189,0.02125394373464532,60.92643884544607
seed_190,0.06094102329298245,55.88702584297177
seed_191,0.03312473678100317,58.47082951817732
seed_192,0.02444500569556584,59.87102113703394
seed_193,0.03941273625616087,59.63385857125482
seed_194,0.028612276837518307,58.56460279357816
seed_195,0.03395795572767793,57.77554978045053
seed_196,0.04605454563902574,61.08511628512745
seed_197,0.03052913845261803,59.57274644066462
seed_198,0.04940848701152307,61.28143314412502
seed_199,0.028818879866788293,60.71127189809027
