seed,coverage,sharpness
seed_0,0.898876404494382,162.60600518096425
seed_1,0.898876404494382,169.2404154191253
seed_2,0.9213483146067416,165.9779531057934
seed_3,0.9101123595505618,166.79116530746452
seed_4,0.9438202247191011,184.62951633622222
seed_5,0.8202247191011236,146.0244937802047
seed_6,0.9101123595505618,167.76196826900986
seed_7,0.9213483146067416,178.0315327448377
seed_8,0.9438202247191011,184.91197067561828
seed_9,0.8876404494382022,169.12935119614139
seed_10,0.8651685393258427,164.66619513054738
seed_11,0.898876404494382,160.27446791480972
seed_12,0.898876404494382,170.00410634730216
seed_13,0.9101123595505618,169.80484555780012
seed_14,0.9213483146067416,181.08458703913132
seed_15,0.9101123595505618,173.16361192187597
seed_16,0.797752808988764,143.51086137902553
seed_17,0.8651685393258427,159.7337565661085
seed_18,0.898876404494382,169.77300592651792
seed_19,0.8764044943820225,159.43910429595135
seed_20,0.8089887640449438,145.4361367550145
seed_21,0.9101123595505618,161.8119785133772
seed_22,0.7752808988764045,132.1554027918362
seed_23,0.9213483146067416,173.11221688789837
seed_24,0.9213483146067416,185.9422969993141
seed_25,0.9213483146067416,183.26435174346213
seed_26,0.8651685393258427,166.76094441558817
seed_27,0.797752808988764,149.61218211062624
seed_28,0.8876404494382022,160.9408762775195
seed_29,0.9101123595505618,171.26290735716458
seed_30,0.8651685393258427,163.73430708063276
seed_31,0.9438202247191011,188.4009937965631
seed_32,0.8764044943820225,154.62934730652933
seed_33,0.9213483146067416,186.4628997428442
seed_34,0.9101123595505618,177.49702062975047
seed_35,0.9438202247191011,196.20441215033762
seed_36,0.9101123595505618,168.75761337101304
seed_37,0.9101123595505618,166.46795915641405
seed_38,0.8764044943820225,166.30652514063445
seed_39,0.8089887640449438,133.6048841156871
seed_40,0.9325842696629213,188.7466336998416
seed_41,0.898876404494382,166.55868765792584
seed_42,0.9213483146067416,180.4297212064608
seed_43,0.9101123595505618,164.96011953029367
seed_44,0.9101123595505618,179.74554128145607
seed_45,0.898876404494382,164.99921254866862
seed_46,0.8314606741573034,150.29107118357388
seed_47,0.898876404494382,170.97355042546906
seed_48,0.898876404494382,171.72559706720804
seed_49,0.9213483146067416,180.01464088240817
seed_50,0.9325842696629213,182.68424524996774
seed_51,0.9662921348314607,188.70278797443007
seed_52,0.9438202247191011,195.9162125865553
seed_53,0.8202247191011236,152.52766186226745
seed_54,0.9101123595505618,173.34058367685725
seed_55,0.898876404494382,158.7164557923206
seed_56,0.9438202247191011,192.07754917727476
seed_57,0.898876404494382,162.99041223065728
seed_58,0.8202247191011236,148.8076789628363
seed_59,0.9325842696629213,194.6310927461743
seed_60,0.8314606741573034,147.18886773236113
seed_61,0.9325842696629213,177.82550936399315
seed_62,0.8314606741573034,142.4050053851831
seed_63,0.898876404494382,169.6471134752839
seed_64,0.9438202247191011,179.50403123305978
seed_65,0.9213483146067416,181.66818504881985
seed_66,0.9213483146067416,176.82687933243415
seed_67,0.8651685393258427,163.17674962644767
seed_68,0.8876404494382022,171.43960512514528
seed_69,0.9325842696629213,183.8635980228583
seed_70,0.9325842696629213,190.04765073605176
seed_71,0.8651685393258427,155.3183344456367
seed_72,0.9325842696629213,183.54380504018164
seed_73,0.9438202247191011,178.01667745675638
seed_74,0.9101123595505618,170.57837457950615
seed_75,0.9325842696629213,190.76661995685274
seed_76,0.9325842696629213,185.80576342306588
seed_77,0.8876404494382022,157.09606599435824
seed_78,0.8876404494382022,175.131062749723
seed_79,0.8876404494382022,165.40543691372386
seed_80,0.9101123595505618,170.96762946837634
seed_81,0.898876404494382,163.19096620770208
seed_82,0.9438202247191011,185.34318032136594
seed_83,0.9438202247191011,195.5935501362179
seed_84,0.9101123595505618,169.60021278796597
seed_85,0.9213483146067416,165.48584725569236
seed_86,0.9101123595505618,168.813383817675
seed_87,0.9213483146067416,183.07313606810723
seed_88,0.9213483146067416,177.2606428086035
seed_89,0.898876404494382,169.53540133348926
seed_90,0.9101123595505618,171.0264816387907
seed_91,0.9325842696629213,192.8107238002875
seed_92,0.9325842696629213,179.07018386860145
seed_93,0.8876404494382022,163.25656356282227
seed_94,0.8764044943820225,161.7193809804005
seed_95,0.9325842696629213,184.99686591313346
seed_96,0.8314606741573034,149.11812206567973
seed_97,0.898876404494382,162.12136642747924
seed_98,0.9325842696629213,166.93161201005958
seed_99,0.9213483146067416,174.2086674861659
seed_100,0.898876404494382,172.14626243479887
seed_101,0.898876404494382,164.12403326205694
seed_102,0.9438202247191011,182.75388031484795
seed_103,0.9213483146067416,175.07340181010122
seed_104,0.8651685393258427,150.8862683574428
seed_105,0.9325842696629213,179.84079551101354
seed_106,0.9213483146067416,174.75535434909094
seed_107,0.898876404494382,160.47851375073836
seed_108,0.898876404494382,175.9716794614762
seed_109,0.9101123595505618,177.13736195087188
seed_110,0.898876404494382,169.7043072138624
seed_111,0.9325842696629213,194.25163278705116
seed_112,0.9325842696629213,188.73327100813484
seed_113,0.9325842696629213,184.71829536702688
seed_114,0.9101123595505618,154.63350735734647
seed_115,0.9325842696629213,179.79945872237815
seed_116,0.9325842696629213,185.32401464715366
seed_117,0.898876404494382,170.05470899319653
seed_118,0.9213483146067416,188.72388572718393
seed_119,0.9438202247191011,186.02014898762766
seed_120,0.9213483146067416,177.73293032692374
seed_121,0.898876404494382,166.90206074568434
seed_122,0.9213483146067416,181.67656912813817
