seed,coverage,sharpness
seed_0,0.8047480620155039,0.9704594384605426
seed_1,0.8127422480620154,0.9671140854574266
seed_2,0.7957848837209303,0.9475252198387569
seed_3,0.7965116279069767,0.9595665750360788
seed_4,0.810077519379845,0.9667105877699154
seed_5,0.8035368217054264,0.977280024983346
seed_6,0.7999031007751938,0.955367854689916
seed_7,0.8161337209302325,0.9933733870890578
seed_8,0.8071705426356589,0.9691912826301685
seed_9,0.8032945736434108,0.9762670668163445
seed_10,0.8091085271317829,0.9670910891011246
seed_11,0.7894864341085271,0.9537716101367426
seed_12,0.8069282945736435,0.9702638802662751
seed_13,0.7994186046511628,0.9819222077844518
seed_14,0.8049903100775194,0.9615354345845901
seed_15,0.8013565891472868,0.9752169985080369
seed_16,0.7977228682170543,0.9618599178777826
seed_17,0.8175872093023255,0.9814494407165083
seed_18,0.8083817829457365,0.974816927803473
seed_19,0.8086240310077519,0.9607613257771117
seed_20,0.8098352713178295,0.9740484508710523
seed_21,0.8049903100775194,0.9576290483513812
seed_22,0.7982073643410853,0.9575271318380145
seed_23,0.8020833333333334,0.9725051269889811
seed_24,0.8098352713178295,0.956555193484105
seed_25,0.8057170542635659,0.9709182319991794
seed_26,0.8040213178294574,0.961571302638384
seed_27,0.7969961240310077,0.9605288537452807
seed_28,0.8081395348837209,0.9820116459863582
seed_29,0.8108042635658915,0.9943754806329512
seed_30,0.8064437984496124,0.9811037221989896
seed_31,0.8141957364341085,0.976278393550233
seed_32,0.8030523255813954,0.9618587419851536
seed_33,0.8086240310077519,0.9695361796547424
seed_34,0.8069282945736435,0.9804038562265329
seed_35,0.8066860465116279,0.9730915197904082
seed_36,0.8040213178294574,0.9615576434975175
seed_37,0.8076550387596899,0.9804848309899388
seed_38,0.8003875968992248,0.9529447723018184
seed_39,0.8066860465116279,0.9754468017709844
seed_40,0.7996608527131783,0.9717658080097819
seed_41,0.7996608527131783,0.9535461959356316
seed_42,0.8062015503875969,0.9709312956444153
seed_43,0.8025678294573644,0.9587983978287344
seed_44,0.8076550387596899,0.9666172606079488
seed_45,0.8015988372093024,0.9675960979396396
seed_46,0.8103197674418605,0.9662760668088209
seed_47,0.8013565891472868,0.9451934591247002
seed_48,0.8093507751937985,0.9840277476141086
seed_49,0.7967538759689923,0.9534898495340549
seed_50,0.8020833333333334,0.9716239885816478
seed_51,0.7984496124031008,0.9507550189167416
seed_52,0.8008720930232558,0.9659313651777963
seed_53,0.8132267441860465,1.0039887325445456
seed_54,0.810562015503876,0.9742044245648671
seed_55,0.8108042635658915,0.967607925648356
seed_56,0.8103197674418605,0.980401142114637
seed_57,0.8098352713178295,0.9670156124594332
seed_58,0.8103197674418605,0.9781920564404416
seed_59,0.8108042635658915,0.9638908564249409
seed_60,0.8112887596899225,0.979655898943236
seed_61,0.8098352713178295,0.9610790521314675
seed_62,0.7955426356589147,0.9271528964137232
seed_63,0.8047480620155039,0.9630939711281261
seed_64,0.7972383720930233,0.9493174217227924
seed_65,0.8025678294573644,0.9614855038665465
seed_66,0.8057170542635659,0.9727580511922138
seed_67,0.8091085271317829,0.9782968411449153
seed_68,0.8059593023255814,0.9676015049491192
seed_69,0.8086240310077519,0.9652842417964287
seed_70,0.8117732558139535,0.974582985142561
seed_71,0.8030523255813954,0.9620234282776554
seed_72,0.8098352713178295,0.9571914522213039
seed_73,0.8074127906976745,0.9751575892811637
seed_74,0.8141957364341085,0.9880203441889215
seed_75,0.8037790697674418,0.9607782373465241
seed_76,0.812984496124031,0.9820123341446596
seed_77,0.8122577519379846,0.9829935606825924
seed_78,0.8074127906976745,0.9767460825934453
seed_79,0.8049903100775194,0.9586682034616077
seed_80,0.814437984496124,0.9786754036763265
seed_81,0.8122577519379846,0.9525934800661169
seed_82,0.8042635658914729,0.9602882436184648
seed_83,0.8057170542635659,0.9495300525044138
seed_84,0.8093507751937985,0.9896558062946355
seed_85,0.8071705426356589,0.961843414314868
seed_86,0.814437984496124,0.9579313941780273
seed_87,0.8108042635658915,0.963916589879096
seed_88,0.8059593023255814,0.9738573793282068
seed_89,0.8069282945736435,0.9628387855184446
seed_90,0.8049903100775194,0.9662031935459862
seed_91,0.8081395348837209,0.9677258911321176
seed_92,0.8052325581395349,0.9717581633697586
seed_93,0.810562015503876,0.9838362540476773
seed_94,0.8069282945736435,0.9878538633956961
seed_95,0.7999031007751938,0.9542509641957596
seed_96,0.8003875968992248,0.9544518461096057
seed_97,0.8062015503875969,0.9742058184894901
seed_98,0.7979651162790697,0.9413653578581531
seed_99,0.8064437984496124,0.9767212652596454
seed_100,0.7999031007751938,0.9699243618106288
seed_101,0.8088662790697675,0.9574821622265182
seed_102,0.8008720930232558,0.9895516311537733
seed_103,0.7972383720930233,0.965292756155296
seed_104,0.7999031007751938,0.9628257390069375
seed_105,0.7986918604651163,0.9572126881946794
seed_106,0.8122577519379846,0.9673213781660497
seed_107,0.8059593023255814,0.9664132602922222
seed_108,0.8093507751937985,0.975214631936804
seed_109,0.8062015503875969,0.9729687813769304
seed_110,0.8006298449612403,0.9562841329095182
seed_111,0.810077519379845,0.9677731454112771
seed_112,0.8047480620155039,0.9553890981659485
seed_113,0.8052325581395349,0.9668327580426113
seed_114,0.8081395348837209,0.9661811679958275
seed_115,0.8047480620155039,0.9748248905939564
seed_116,0.8064437984496124,0.9654573786660684
seed_117,0.811531007751938,0.9668528125711546
seed_118,0.8025678294573644,0.9781388344385196
seed_119,0.8066860465116279,0.9601149460342024
seed_120,0.8008720930232558,0.9611813458565095
seed_121,0.8052325581395349,0.9614160444834421
seed_122,0.8006298449612403,0.9574257791387577
seed_123,0.8028100775193798,0.978196258011133
seed_124,0.8081395348837209,0.9699272776696202
seed_125,0.8045058139534884,0.9470629971661655
seed_126,0.811531007751938,0.9588428231647761
seed_127,0.8064437984496124,0.9855989359175457
seed_128,0.8018410852713178,0.9534713410909568
seed_129,0.8013565891472868,0.9599116721706343
seed_130,0.8074127906976745,0.9560725190048411
seed_131,0.8015988372093024,0.9578762994209402
