seed,train,test
seed_69,0.24624056561458038,0.4751485820429232
seed_70,0.2486126604540897,0.4710090899736735
seed_71,0.2454087464012624,0.4802961872101877
seed_72,0.24417612224712354,0.47029991847528013
seed_73,0.24875923666299285,0.4754101606607024
seed_74,0.25204046634601435,0.48019980267350454
seed_75,0.24509110894077166,0.4767434920727965
seed_76,0.25050784338590387,0.4726865927713658
seed_77,0.2507581541283747,0.479692915993553
seed_78,0.24916444984016944,0.4721994770913078
seed_79,0.24455285303972418,0.48098476706901655
seed_80,0.24965662909287972,0.4823729306868759
seed_81,0.24300319963576764,0.4709831251915332
seed_82,0.24496610958623113,0.4768169220655792
seed_83,0.24222175839954238,0.47349114971104467
seed_84,0.2524576637243589,0.48519486708709286
seed_85,0.24536283364753356,0.47555149229089416
seed_86,0.24436489386330812,0.4668030731270452
seed_87,0.24589169754274132,0.4692270104701738
seed_88,0.24842757537381643,0.47826776074149935
seed_89,0.2456167642463126,0.48102624684692885
seed_90,0.24647501928309146,0.48148946154311223
seed_91,0.24686343870471003,0.4758095764440396
seed_92,0.24789203779538102,0.47543511082515705
seed_93,0.2509731410505344,0.4757302557636179
seed_94,0.2519980001511664,0.4806462227299068
seed_95,0.24342601606643316,0.4746176538803619
seed_96,0.24347727469576463,0.48280276099558866
seed_97,0.24851647162371673,0.47755011453676516
seed_98,0.24013894529864546,0.48084999186788435
seed_99,0.2491581190642238,0.47765689466489314
seed_100,0.2474242636867268,0.4800862830310989
seed_101,0.2442503009472166,0.4714033269733181
seed_102,0.25243110325233825,0.47874403337870053
seed_103,0.24624278305739938,0.481812017586616
seed_104,0.2456134164657974,0.47913480412611775
seed_105,0.2441815434693374,0.47480537247763355
seed_106,0.24676023382893925,0.47547607694091704
seed_107,0.24652858977956424,0.47790769845661735
seed_108,0.2487737944858809,0.4724148712563048
seed_109,0.24820088759269768,0.4749965197779706
seed_110,0.243944693619882,0.4757589350680814
seed_111,0.24687548353954605,0.4792256644126051
seed_112,0.2437163922104916,0.47043700795856297
seed_113,0.2466356121980824,0.47634576731063333
seed_114,0.24646939260594422,0.4763002183151815
seed_115,0.24867435980004787,0.47914904359147054
seed_116,0.24628474128338584,0.4808749632096621
seed_117,0.24664071129082313,0.4829934883227864
seed_118,0.24951973141856573,0.4820026241835376
seed_119,0.24492193662038947,0.4685890383304072
seed_120,0.24519395423904888,0.4869341056444396
seed_121,0.2452538121951372,0.4825906503213261
seed_122,0.24423591799437078,0.4830981055445571
seed_123,0.24953439074233752,0.4757754115680343
seed_124,0.2474250109963898,0.4849893162505321
seed_125,0.24159241618675348,0.4707472538839088
seed_126,0.24459738445563087,0.4642576722288255
seed_127,0.2514228004772545,0.48699145518340536
seed_128,0.24322715381433832,0.4818858876085674
seed_129,0.24487004644616778,0.4786863827146766
seed_130,0.2438907045019161,0.4760656416843212
seed_131,0.24435082316330148,0.4744342701392945
seed_132,0.24468237539949927,0.47582050272787924
seed_133,0.24493678693736537,0.4784857220033217
seed_134,0.24243304669695234,0.4730767810578751
seed_135,0.25028446749551914,0.47366329563706716
seed_136,0.2429099210095304,0.4759901305802833
seed_137,0.2460203896059516,0.47474138553950257
seed_138,0.2514958248305087,0.47783137663457403
seed_139,0.24789774337421236,0.47943771111239497
seed_140,0.24478557386449556,0.47880809685048764
seed_141,0.2507780450662442,0.4748927799867675
seed_142,0.24607120436156657,0.47763786150309223
seed_143,0.24530664166354818,0.4763563348551227
seed_144,0.23951279310227577,0.4764146533495858
seed_145,0.2470349528088285,0.4786270908338156
seed_146,0.24653464698016503,0.4812589442495725
seed_147,0.24369130914209527,0.4833225048136384
seed_148,0.24701191620296575,0.48329920466879783
seed_149,0.2502093119041729,0.47878050956015866
seed_150,0.24956313712720707,0.47660722002900474
seed_151,0.2461352467593323,0.47583389176615487
seed_152,0.24561611362550367,0.4795334355298804
seed_153,0.24934895439170596,0.46547690613228776
seed_154,0.24394969258697316,0.47918239936084017
seed_155,0.2428671417124259,0.4756271783190094
seed_156,0.24736813449496306,0.4871367344738575
seed_157,0.24328858306826848,0.46476715437868105
seed_158,0.24583664410112716,0.476940993296149
seed_159,0.25239867757163087,0.4805580623926744
seed_160,0.25120023553883625,0.4790541388331249
seed_161,0.24603512987796838,0.4714411559712932
seed_162,0.24951282876118802,0.463832808332345
seed_163,0.24757950287775726,0.48049523570535396
seed_164,0.2481450527771968,0.475913064172236
seed_165,0.24530792405625723,0.4685092431197163
seed_166,0.24703699837848123,0.4868987240640606
seed_167,0.24221541560488735,0.47208900357453804
seed_168,0.24451504992581477,0.4742948651382017
seed_169,0.2523086706619673,0.4815667900308261
seed_170,0.2493082654226114,0.4833755226079299
seed_171,0.24153783808802712,0.4779662086331741
seed_172,0.24623715463692064,0.473396902233568
seed_173,0.24682927369490318,0.4723284101754779
seed_174,0.24910762558966507,0.4798459797528674
seed_175,0.2430605605292452,0.474535369956634
seed_176,0.2398261853768421,0.4714942829098203
seed_177,0.2517137611721462,0.4801898583489101
seed_178,0.24669167763665967,0.4869753855667973
seed_179,0.24510077195939195,0.4799911230558786
seed_180,0.24783966023877196,0.47116441233823797
seed_181,0.24731618989922752,0.47530342352507465
seed_182,0.24391241235103947,0.47571341911404846
seed_183,0.2467643825766058,0.47629118225903244
seed_184,0.24534119550319725,0.47041420860574085
seed_185,0.2523097853346254,0.48262835663958187
seed_186,0.2464128809616592,0.4722436446715495
seed_187,0.24123355741446423,0.47816009345653765
seed_188,0.24515110518690342,0.47732507366743954
seed_189,0.24232166393518875,0.4727318776684966
seed_190,0.24728538947972642,0.4718976746626694
seed_191,0.2524930948913366,0.47033667530093226
seed_192,0.2463599614589838,0.4693553386236509
seed_193,0.24966042120255907,0.47229895975331904
seed_194,0.2490411053838316,0.47734958359375473
seed_195,0.2465965312154177,0.4719444656273766
seed_196,0.2486712424004715,0.4694701115693496
seed_197,0.248852407135379,0.48315031963987115
seed_198,0.24493440610955805,0.4747725641009684
seed_199,0.2430241905964699,0.48031137617916303
